SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,TotalSpend
0,1.1643896396487294,1.205025632668405,1.6270771174227807,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,1.4031193621902462
0,1.2866215234776603,0.6482482062280629,1.3260990287313497,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,0.8340500946888109
1,1.5718292524118322,-1.3578125511256471,-0.23255010734827847,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-2.1342494871512288
0,1.3273654847539706,1.1385447459292597,1.8236040737517134,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,1.5112649985944782
0,-1.1987601143772668,-1.5024084797832884,-0.980296682573538,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.8010273610663903
0,-1.2802480369298874,-0.6364949300059205,-0.9872233257756128,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.8148713846559058
0,-0.09867315991688919,-0.009912572489475751,-0.15589378528709968,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,0.000978104850441797
0,-0.7098325790615434,0.15628964435838757,-0.5346752834489703,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.11093948133552566
0,-0.9950403079957154,0.12471122315729345,-0.7583793876280823,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,-0.12409269390095568
0,-1.0357842692720256,1.0039209502824906,-0.718165150184189,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,-1.039845527895227
0,1.5310852911355222,1.4410327805923713,2.491495717793817,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,2.206344094409102
0,1.2051336009250397,0.7080810042932936,1.2935393938069468,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.8533322104505954
0,-1.076528230548336,-1.499084435446331,-0.9572887562685568,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.61380671473359
0,-0.7505765403378537,0.5352306987715161,-0.49876262378980524,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.40173160616653647
0,-0.42462485012737144,0.6432621397226272,-0.20354203151793313,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.27314508967233286
0,-0.42462485012737144,-1.4841262359300234,-0.822108916961822,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.630196880501886
0,-0.6690886177852331,-0.018222683331868918,-0.5555875692947251,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.01219259000285818
0,-0.9135523854430948,-1.2996417752288951,-0.8963607673382041,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,1.1872908439818555
0,-0.791320501614164,-0.2924563411308434,-0.6700536571150003,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.23142669856390208
0,-0.506112772679992,0.5850913638258751,-0.30483867350496424,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,-0.2961222124170316
0,-1.2395040756535771,0.1629377330323022,-0.9477149882758802,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.20196198417129305
0,0.8384379494382472,0.30254759518450747,0.7389667501758579,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.25366738531397137
0,-0.8728084241667845,-1.4691680364137156,-0.9041697854704794,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.2823022386984642
0,1.4903413298592119,-1.4924363467724167,-0.405826484266425,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,-2.2242395697790274
0,-1.1580161531009565,0.2028262650757895,-0.8869193555850574,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.23487609123090064
0,1.6125732136881425,0.8061403122335331,1.7520214075391882,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1.299960273981991
1,1.0421577558197987,-0.648129085185271,0.16231267391649837,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,-0.6754527528982213
0,-0.6690886177852331,-1.4758161250876303,-0.8655658822742024,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0.9874517712400412
0,0.4309983366751445,0.6465861840595843,0.5541092022988282,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,0.2786775698468097
0,-1.2395040756535771,1.3163811179564737,-0.9002432170310868,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,-1.6316597608204615
0,-0.7505765403378537,0.5701331643095673,-0.4859902466751512,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.4279285779993481
0,0.8384379494382472,0.9989348837770544,1.1986620294371253,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,0.8375449155763673
0,-0.01718523736426863,-1.4708300585821945,-0.7185842782760344,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.02527656367923615
0,0.06430268518835193,-1.3328822185984677,-0.6631490732861804,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,-0.08570790569568934
1,-0.7098325790615434,0.32082983903777235,-0.5018950547920173,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,-0.2277354720840818
1,-1.0357842692720256,0.38731072577691766,-0.7851815261329261,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.40117035708006255
0,-0.7098325790615434,1.3479595391575674,-0.3194419785997844,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,-0.9568255961508255
0,1.1643896396487294,-1.4708300585821945,-0.4549968272518545,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,-1.7126192818970412
0,-1.2802480369298874,-1.1583698909082112,-0.9941499689776877,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4830007788739252
0,-1.2802480369298874,-0.648129085185271,-0.9873777413883978,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.829765988985607
0,-0.9950403079957154,0.6548962949019775,-0.7150106598087218,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.6516482109845166
0,0.02355872391204165,0.33080197204864403,0.0750016745731473,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,0.007793272329052924
0,-0.791320501614164,0.48038396721172105,-0.5169174879786829,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.3801376819013812
0,-1.2802480369298874,-1.3295581742615106,-0.9964220844229541,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1.7021642425823842
0,-0.506112772679992,-0.4320662032830487,-0.5556537474144901,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.21867422412490084
0,-1.1987601143772668,-1.1434116913919037,-0.9711199832994515,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.3706763299532625
0,-0.791320501614164,-1.5007464576148097,-0.8993608421008862,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1.1875714396354309
